employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate
00-73189799,Steven,Smith,Female,New York,Rochester,2020-01-18,Customer Service,Support Specialist,High School,60153,Satisfactory,Yes,1984-07-10,
00-62888132,Angela,Hammond,Male,New York,New York City,2022-11-06,Finance,Financial Analyst,Bachelor,89145,Good,No,1987-01-05,
00-73391831,Kristen,Martinez,Male,North Carolina,Raleigh,2022-03-22,IT,IT Support Specialist,Bachelor,76267,Good,No,1969-06-06,
00-72207767,Anthony,Pruitt,Male,Pennsylvania,Philadelphia,2022-11-04,IT,Software Developer,Master,79379,Satisfactory,Yes,2004-10-22,
00-22861395,Robert,Hall,Male,New York,New York City,2018-06-24,Finance,Accounts Payable Specialist,Bachelor,67021,Satisfactory,No,1989-06-18,
00-52729112,Raymond,Hines,Female,Illinois,Chicago,2022-02-04,Sales,Sales Specialist,Bachelor,62893,Good,No,1984-12-16,
00-27921592,Tracy,Coleman,Female,Virginia,Richmond,2019-01-17,Customer Service,Help Desk Technician,High School,60269,Good,No,2004-07-15,
00-53904207,Amy,Black,Male,Pennsylvania,Allentown,2023-11-12,Operations,Inventory Specialist,Bachelor,69426,Good,No,1968-05-20,
00-66987832,Jessica,Diaz,Female,New York,Buffalo,2020-02-11,Operations,Operations Analyst,Bachelor,79109,Satisfactory,No,2004-10-06,
00-81687725,Eddie,Johnson,Female,Virginia,Norfolk,2016-10-06,Sales,Sales Representative,Bachelor,63761,Satisfactory,Yes,1990-07-27,
00-75539768,Daniel,Cooper,Male,New York,Buffalo,2022-01-24,Sales,Sales Representative,Bachelor,62678,Good,No,1998-08-11,
00-88709162,Steven,Gonzalez,Male,New York,Buffalo,2015-01-17,Operations,Inventory Specialist,High School,65394,Good,Yes,1988-06-05,
00-91674485,Ricky,Garcia,Female,New York,Buffalo,2017-01-21,Sales,Sales Specialist,Bachelor,79120,Good,No,2001-03-25,
00-41562316,Steven,Perez,Male,New York,New York City,2018-01-31,Operations,Inventory Specialist,Bachelor,62140,Good,No,2002-09-27,
00-55614022,Tanya,Hess,Male,Michigan,Grand Rapids,2020-04-21,IT,System Administrator,Master,67126,Good,No,1998-10-07,
00-10213612,Michael,Schmidt,Male,New York,New York City,2021-04-18,Customer Service,Support Specialist,Bachelor,65455,Good,Yes,1979-03-15,
00-63442916,Travis,Gonzalez,Male,New York,Rochester,2024-06-04,Operations,Operations Analyst,Bachelor,71581,Good,No,2003-07-16,
00-96647914,Gregory,Padilla,Male,Pennsylvania,Pittsburgh,2017-01-10,Operations,Inventory Specialist,Bachelor,77107,Good,No,1971-02-25,
00-77102111,Andre,Graham,Male,New York,Buffalo,2017-05-16,Operations,Logistics Coordinator,Bachelor,63760,Excellent,No,1973-06-16,
00-38351125,Amanda,Rice,Male,New York,Buffalo,2018-05-18,Sales,Sales Representative,Bachelor,59644,Good,No,1987-11-16,
00-22462163,Sean,Warner,Male,Michigan,Grand Rapids,2018-08-20,Operations,Logistics Coordinator,Bachelor,63905,Good,No,1965-01-27,
00-97784425,Jon,Johnson,Male,New York,Buffalo,2017-02-16,Sales,Sales Consultant,PhD,85924,Satisfactory,No,1962-11-03,
00-30232996,Anna,Cook,Female,Illinois,Aurora,2017-09-18,Marketing,Content Creator,Bachelor,63759,Satisfactory,No,1978-11-30,
00-61917499,Linda,Waters,Male,New York,New York City,2022-08-24,Finance,Accountant,Bachelor,97008,Good,No,1981-05-11,
00-74512027,Richard,Carson,Male,New York,New York City,2015-12-24,Customer Service,Help Desk Technician,High School,80001,Needs Improvement,No,1989-10-05,
00-66604567,Sheila,Weeks,Male,New York,New York City,2017-11-22,Operations,Logistics Coordinator,Bachelor,62697,Needs Improvement,Yes,1990-11-02,
00-63447665,Samuel,Long,Male,New York,New York City,2022-11-16,Operations,Logistics Coordinator,Bachelor,60885,Good,Yes,1997-02-18,
00-24284867,Eduardo,Gomez,Male,New York,Rochester,2019-01-25,Sales,Sales Representative,Bachelor,81466,Needs Improvement,No,1972-07-10,
00-21091816,Alicia,Rivas,Male,New York,New York City,2018-09-29,Sales,Sales Specialist,Bachelor,68295,Good,No,2002-12-12,
00-23610361,Melissa,Smith,Male,New York,New York City,2022-01-23,Marketing,Content Creator,High School,57386,Good,No,1988-01-31,
00-64287520,Tina,Powell,Female,New York,Buffalo,2023-06-15,Finance,Accountant,Bachelor,86538,Good,Yes,1997-05-19,
00-11640743,Craig,Hanna,Female,Michigan,Warren,2017-09-01,IT,IT Support Specialist,Bachelor,57908,Good,No,2005-12-17,
00-27279124,Bridget,Fischer,Female,New York,Buffalo,2020-11-04,Finance,Accounts Payable Specialist,Bachelor,58529,Satisfactory,Yes,2004-12-16,
00-61538303,Darren,Griffin,Male,New York,New York City,2022-07-08,Sales,Sales Specialist,PhD,81855,Good,No,1968-09-19,
00-11555403,Elizabeth,Martinez,Female,Ohio,Cincinnati,2019-04-08,Marketing,Marketing Coordinator,Bachelor,55059,Good,No,1982-02-23,
00-99952040,Benjamin,Curry,Male,New York,Buffalo,2019-04-13,Operations,Inventory Specialist,High School,60476,Satisfactory,No,1982-09-18,
00-17316381,Brenda,Stephens,Female,New York,Buffalo,2018-08-03,Customer Service,Support Specialist,High School,59613,Good,No,1999-11-17,
00-44715287,Carlos,Espinoza,Male,Michigan,Warren,2022-10-22,Customer Service,Help Desk Technician,High School,72247,Satisfactory,No,1984-11-12,
00-25563675,Holly,Zimmerman,Male,New York,New York City,2021-09-28,Customer Service,Help Desk Technician,Bachelor,73489,Satisfactory,Yes,2000-11-28,
00-70434208,Joseph,Smith,Male,New York,New York City,2020-04-06,Operations,Inventory Specialist,Bachelor,63535,Good,Yes,2004-08-17,
00-73558440,Elizabeth,Zimmerman,Female,Pennsylvania,Philadelphia,2022-05-03,Sales,Sales Consultant,Master,84734,Excellent,No,2001-10-19,
00-81809727,Kristen,Williams,Male,New York,Rochester,2024-08-25,Operations,Operations Analyst,Bachelor,60908,Needs Improvement,No,1985-02-17,
00-24988380,Chelsea,Johnson,Female,New York,Rochester,2023-08-17,Operations,Inventory Specialist,High School,56810,Excellent,No,1991-05-11,
00-66917057,Kenneth,Greer,Female,New York,Rochester,2020-11-15,IT,System Administrator,Master,78613,Satisfactory,Yes,1999-06-06,
00-61468716,Tyler,Gaines,Female,New York,New York City,2023-11-01,IT,Software Developer,Bachelor,91199,Excellent,Yes,1982-04-02,
00-20738641,Catherine,Fritz,Male,Illinois,Naperville,2017-09-06,HR,Recruiter,High School,67523,Excellent,No,1974-06-21,
00-55246901,Jeffrey,Brown,Female,North Carolina,Charlotte,2024-06-28,Operations,Inventory Specialist,Bachelor,62305,Satisfactory,No,1994-12-24,
00-89208997,Brittany,Jennings,Male,New York,Buffalo,2017-11-12,Sales,Sales Representative,Bachelor,82021,Good,No,1988-10-25,
00-79108209,Robert,Morrison,Male,New York,Rochester,2023-10-19,Operations,Operations Analyst,Master,68540,Needs Improvement,No,2004-03-26,
00-71067638,Kelly,Jenkins,Male,New York,New York City,2019-05-29,Operations,Logistics Coordinator,Bachelor,70400,Excellent,No,1987-11-11,
00-72379457,Stephanie,Hernandez,Male,New York,Rochester,2017-07-08,Operations,Logistics Coordinator,Bachelor,62770,Good,Yes,1989-09-30,
00-26314358,Justin,Williams,Male,New York,New York City,2023-07-06,Operations,Logistics Coordinator,Bachelor,57650,Excellent,Yes,2005-08-05,
00-71773805,Ashley,Wright,Male,North Carolina,Raleigh,2018-11-19,Sales,Sales Specialist,Master,62983,Satisfactory,No,1984-11-02,
00-90440472,Grant,Morris,Male,Illinois,Aurora,2022-03-13,Operations,Inventory Specialist,High School,64720,Satisfactory,No,1996-03-02,
00-43866730,Jason,Barker,Male,North Carolina,Charlotte,2019-07-20,Marketing,SEO Specialist,High School,63180,Satisfactory,Yes,1995-03-30,
00-49747835,Elizabeth,Larson,Male,New York,New York City,2022-08-15,IT,System Administrator,Master,73952,Good,No,1995-09-13,
00-13158189,Ashley,Wilson,Male,Ohio,Columbus,2020-08-25,IT,IT Support Specialist,High School,66853,Needs Improvement,No,1967-03-09,
00-33988490,Sean,Smith,Male,New York,New York City,2017-10-04,Customer Service,Customer Service Manager,Master,98101,Good,No,1968-11-23,
00-65976877,Lynn,Baker,Female,Pennsylvania,Pittsburgh,2015-12-10,Finance,Financial Analyst,Bachelor,88326,Satisfactory,No,2003-01-12,
00-53571443,Ryan,Travis,Female,New York,Buffalo,2017-09-14,Customer Service,Help Desk Technician,High School,65674,Needs Improvement,Yes,1993-07-06,
00-14780174,Donald,Lewis,Male,New York,Buffalo,2020-01-20,Operations,Logistics Coordinator,Bachelor,63361,Satisfactory,Yes,1999-09-15,
00-57948542,Zachary,Weiss,Female,New York,Buffalo,2022-07-29,IT,Software Developer,Master,99471,Good,Yes,2005-09-21,
00-81305655,Megan,Garcia,Female,Michigan,Warren,2022-06-09,Marketing,Marketing Coordinator,Bachelor,55543,Good,Yes,1988-03-20,
00-43370113,Brian,Moore,Female,Michigan,Warren,2017-09-16,Sales,Sales Consultant,Bachelor,73124,Satisfactory,Yes,1999-04-24,
00-81804498,Donna,Mccoy,Female,Pennsylvania,Philadelphia,2016-09-13,Customer Service,Support Specialist,High School,62044,Good,No,1981-07-15,
00-29413831,Courtney,Davis,Female,North Carolina,Greensboro,2021-12-28,Operations,Logistics Coordinator,Bachelor,61023,Excellent,Yes,1973-09-10,
00-67861335,Rachel,Gardner,Male,New York,New York City,2023-11-07,Sales,Sales Consultant,Bachelor,101254,Needs Improvement,Yes,1989-04-07,
00-56356961,Christopher,Wood,Female,New York,Rochester,2024-09-29,Marketing,Content Creator,High School,58132,Good,No,1971-09-24,
00-92844702,Karen,Duncan,Male,New York,New York City,2017-08-20,Finance,Accounts Payable Specialist,Bachelor,66140,Excellent,Yes,1996-07-11,
00-80270865,William,Kaiser,Female,New York,New York City,2020-08-15,Marketing,Content Creator,Bachelor,58976,Good,No,1997-08-10,
00-15454740,Shane,Thomas,Male,Florida,Orlando,2016-02-13,IT,IT Support Specialist,Bachelor,58927,Good,Yes,1984-02-15,
00-60035742,Christopher,Wallace,Female,New York,Buffalo,2015-01-09,Operations,Inventory Specialist,Bachelor,56940,Good,No,1984-08-08,
00-91786040,Jessica,Medina,Male,New York,New York City,2024-08-31,Sales,Sales Consultant,Master,96970,Good,Yes,1967-05-29,
00-95606010,Briana,Roberts,Male,North Carolina,Greensboro,2023-09-14,IT,Software Developer,Master,93229,Satisfactory,No,1990-04-20,
00-23572461,William,Ochoa,Male,New York,Buffalo,2018-11-27,Customer Service,Support Specialist,Bachelor,62639,Needs Improvement,No,1981-03-28,
00-20571641,Chad,Payne,Female,New York,Buffalo,2018-06-04,Sales,Sales Representative,Bachelor,59867,Needs Improvement,Yes,1993-06-19,
00-95461939,Patricia,Torres,Male,New York,New York City,2022-02-23,Sales,Sales Consultant,Bachelor,92823,Satisfactory,Yes,1981-02-03,
00-66711004,Eugene,Martinez,Female,New York,New York City,2019-12-08,IT,System Administrator,Master,92311,Good,No,2003-05-17,
00-34686713,Nicole,Boyd,Male,New York,Rochester,2024-10-13,Customer Service,Help Desk Technician,High School,76717,Good,No,1978-03-09,
00-44474897,Sara,Duncan,Female,New York,Buffalo,2022-06-21,Operations,Logistics Coordinator,Bachelor,61789,Satisfactory,No,1983-10-01,
00-20641221,Teresa,Brooks,Male,New York,New York City,2023-12-29,HR,Recruiter,Bachelor,68898,Satisfactory,No,1994-05-18,
00-68174698,Alexander,Thompson,Female,North Carolina,Greensboro,2024-11-11,Operations,Operations Analyst,Master,75543,Good,No,1995-10-16,
00-35721973,Anthony,Fernandez,Female,New York,Rochester,2020-06-11,Marketing,Marketing Coordinator,Bachelor,58440,Good,No,1993-01-26,
00-50695005,Thomas,Kennedy,Female,New York,Rochester,2021-02-06,Sales,Sales Consultant,PhD,104571,Satisfactory,Yes,1982-07-15,
00-82364511,Maria,White,Female,New York,New York City,2023-03-15,HR,HR Assistant,High School,51954,Satisfactory,No,1993-11-20,
00-42715893,Omar,Miller,Male,New York,Buffalo,2022-08-20,IT,IT Support Specialist,High School,61067,Needs Improvement,No,1984-04-04,
00-16554015,Richard,Duran,Female,New York,Rochester,2018-09-17,Sales,Sales Representative,Bachelor,58653,Good,Yes,2002-12-11,
00-73474033,Christopher,Moore,Female,New York,Buffalo,2017-12-13,Marketing,Content Creator,High School,57813,Good,No,1997-01-15,
00-68645850,Victor,Montoya,Male,New York,Rochester,2017-04-16,Customer Service,Customer Service Representative,High School,61310,Good,No,2003-06-23,
00-34926040,Lacey,Greene,Female,New York,Buffalo,2017-06-14,Operations,Operations Analyst,Master,83838,Satisfactory,No,1993-04-18,
00-16139411,Anita,Wagner,Male,New York,Buffalo,2021-06-29,Sales,Sales Consultant,PhD,80592,Satisfactory,No,1976-07-15,
00-34328360,Jessica,Myers,Female,New York,Rochester,2022-09-18,IT,IT Support Specialist,Bachelor,58150,Needs Improvement,No,1984-12-16,
00-46598410,Sarah,Woods,Male,Michigan,Detroit,2015-09-04,HR,Recruiter,Bachelor,75879,Good,No,1980-02-12,
00-37801369,Brendan,Williams,Female,New York,Rochester,2015-05-18,Finance,Accounts Payable Specialist,Bachelor,60051,Satisfactory,Yes,1982-04-06,
00-65609738,Jerome,Wilson,Male,New York,Rochester,2022-12-18,Operations,Operations Analyst,Bachelor,89528,Satisfactory,Yes,1986-04-19,
00-46878825,Krystal,Tyler,Male,Virginia,Norfolk,2017-06-14,Sales,Sales Specialist,PhD,74469,Excellent,No,1993-03-26,
00-90407082,Daniel,Simmons,Male,New York,Buffalo,2023-07-11,Operations,Logistics Coordinator,Bachelor,62430,Needs Improvement,No,1989-07-25,
00-95209019,Rachel,May,Male,New York,Buffalo,2018-03-10,Operations,Logistics Coordinator,Bachelor,70061,Satisfactory,No,1982-09-20,
00-39705562,Tony,Craig,Female,New York,Rochester,2017-11-10,Customer Service,Support Specialist,Bachelor,64393,Good,No,1965-11-23,
00-53568260,Hannah,Grant,Female,New York,Buffalo,2017-05-10,Finance,Accountant,Bachelor,74653,Good,No,1981-02-05,
00-92058877,Jennifer,Gomez,Female,Pennsylvania,Philadelphia,2017-10-30,Operations,Logistics Coordinator,Bachelor,60630,Good,No,1977-12-01,
00-91781029,Sarah,Carpenter,Female,New York,New York City,2023-11-30,IT,IT Support Specialist,Bachelor,58351,Excellent,Yes,1978-02-20,
00-88908503,Linda,Santiago,Male,New York,New York City,2019-06-04,Finance,Finance Manager,PhD,122231,Satisfactory,No,1970-09-12,
00-89890520,Hunter,Bowman,Male,New York,Rochester,2018-12-10,IT,System Administrator,Bachelor,94983,Satisfactory,No,1963-11-12,
00-62215999,Cassandra,Fisher,Male,New York,Rochester,2019-09-06,Operations,Operations Analyst,Bachelor,69322,Satisfactory,No,1974-08-28,
00-84847472,Justin,Bishop,Male,New York,Buffalo,2015-05-30,Customer Service,Help Desk Technician,High School,95836,Good,No,1961-08-06,
00-55714018,Amy,Le,Male,New York,New York City,2018-12-30,Sales,Sales Specialist,Master,76454,Excellent,No,1989-07-03,
00-69644085,Cheryl,Johnson,Female,New York,Rochester,2017-06-25,IT,Software Developer,Master,85149,Needs Improvement,No,1999-12-15,
00-76971243,William,Hernandez,Female,Michigan,Detroit,2017-06-22,Sales,Sales Consultant,Bachelor,93777,Good,Yes,1972-05-28,
00-32818813,Alexander,Hoffman,Male,Illinois,Naperville,2022-02-09,Sales,Sales Specialist,PhD,81344,Satisfactory,Yes,1966-08-29,
00-44318479,Paul,Moore,Male,New York,Rochester,2019-12-29,Customer Service,Support Specialist,Bachelor,64495,Good,No,1981-02-15,
00-98677450,Michael,Wolf,Male,New York,Rochester,2023-11-17,Customer Service,Customer Service Representative,High School,55226,Needs Improvement,No,1996-04-05,
00-20550656,Crystal,Hill,Female,New York,Buffalo,2021-08-01,Customer Service,Help Desk Technician,Bachelor,81418,Satisfactory,No,1990-01-12,
00-85339864,David,Shaw,Male,New York,Buffalo,2024-08-10,Operations,Logistics Coordinator,Bachelor,61019,Good,No,1987-01-04,
00-21152419,Susan,Osborne,Male,New York,New York City,2017-04-14,IT,IT Support Specialist,High School,60963,Good,No,1974-02-06,
00-81080601,Amanda,Patel,Male,Michigan,Detroit,2018-07-14,Customer Service,Customer Service Representative,Bachelor,64153,Good,Yes,1991-10-03,
00-49167825,Jeremy,Williams,Male,Ohio,Columbus,2022-06-19,Sales,Sales Representative,Bachelor,82982,Satisfactory,No,1978-05-12,
00-70599194,Derrick,Green,Female,New York,Buffalo,2022-07-06,Sales,Sales Consultant,Master,77652,Good,No,1993-04-29,
00-13968089,Edward,Archer,Female,New York,New York City,2017-07-24,Customer Service,Support Specialist,Bachelor,53589,Satisfactory,Yes,1988-12-07,
00-88508900,Sean,Johnston,Male,New York,Rochester,2017-06-15,Operations,Operations Analyst,Bachelor,65736,Good,No,1995-07-03,
00-57194493,Andrew,Whitaker,Male,New York,Rochester,2020-02-04,Operations,Inventory Specialist,High School,60487,Satisfactory,Yes,2005-09-10,
00-65753103,Kevin,Lewis,Male,New York,New York City,2024-11-18,Sales,Sales Consultant,Bachelor,82536,Excellent,No,2001-05-11,
00-13141814,Daniel,Kemp,Female,New York,Rochester,2022-10-09,Sales,Sales Consultant,Master,85442,Excellent,No,1994-12-01,
00-48102759,John,Guerrero,Female,Michigan,Detroit,2020-08-20,Sales,Sales Representative,Bachelor,60997,Satisfactory,No,1977-08-25,
00-75868272,Danielle,Martin,Female,New York,Rochester,2024-11-14,Operations,Logistics Coordinator,Bachelor,55040,Satisfactory,No,1985-12-29,
00-60369810,Morgan,Espinoza,Male,New York,Buffalo,2024-02-11,IT,Software Developer,Bachelor,113420,Good,No,1980-06-05,
00-27676124,Jesse,Alvarez,Female,New York,Buffalo,2018-06-08,Customer Service,Help Desk Technician,High School,80273,Good,No,1989-04-26,
00-26575085,Patricia,Peterson,Male,Michigan,Grand Rapids,2016-04-06,Operations,Operations Analyst,Bachelor,77920,Satisfactory,Yes,1972-11-02,
00-39300452,Bradley,Scott,Female,Michigan,Detroit,2017-08-05,Operations,Inventory Specialist,Bachelor,64197,Needs Improvement,No,1986-01-02,
00-24848878,William,Morales,Female,New York,New York City,2020-10-29,Customer Service,Support Specialist,Bachelor,52595,Satisfactory,Yes,1998-10-10,
00-33974297,Maria,Johnson,Male,New York,New York City,2023-03-06,Operations,Logistics Coordinator,Bachelor,64196,Satisfactory,No,2005-10-17,
00-63836946,Michael,Blanchard,Female,Michigan,Detroit,2020-10-18,Marketing,SEO Specialist,High School,89721,Excellent,No,1984-03-14,
00-57247944,Kevin,Thomas,Female,New York,Buffalo,2022-02-18,Operations,Logistics Coordinator,Bachelor,60631,Excellent,Yes,1991-02-12,
00-66127168,Christina,Patterson,Male,Pennsylvania,Pittsburgh,2023-09-10,Marketing,Marketing Coordinator,Bachelor,58534,Good,Yes,2002-07-19,
00-47430602,Anthony,Lee,Male,Illinois,Naperville,2018-04-23,Sales,Sales Representative,Bachelor,74736,Good,Yes,1997-07-01,
00-58744480,Joshua,French,Male,New York,New York City,2021-06-11,Marketing,Content Creator,High School,61714,Satisfactory,No,1979-08-04,
00-99152055,Richard,Brown,Male,New York,Rochester,2023-10-21,IT,Software Developer,Bachelor,108467,Needs Improvement,No,1965-05-14,
00-94976274,Joy,Mosley,Female,North Carolina,Raleigh,2022-12-28,Operations,Inventory Specialist,High School,53586,Good,Yes,2005-01-19,
00-52651051,Julie,Barton,Male,Michigan,Grand Rapids,2020-02-19,Marketing,Content Creator,Bachelor,62559,Excellent,Yes,2003-12-20,
00-81472067,Isabel,Wheeler,Female,New York,New York City,2019-08-11,Operations,Logistics Coordinator,Bachelor,55084,Satisfactory,No,2003-06-17,
00-64219394,Karen,Mccoy,Female,Michigan,Grand Rapids,2020-07-31,Customer Service,Customer Service Representative,High School,63850,Satisfactory,No,1973-01-06,
00-72265475,Amber,Solomon,Female,Ohio,Cincinnati,2017-01-02,Customer Service,Support Specialist,High School,62030,Good,No,1976-03-14,
00-70324953,Michelle,Murray,Male,New York,New York City,2017-08-03,Operations,Logistics Coordinator,Bachelor,64204,Satisfactory,No,1976-08-15,
00-33840642,Dustin,Nelson,Female,Illinois,Chicago,2019-06-21,IT,System Administrator,Master,91492,Needs Improvement,Yes,1982-06-11,
